source,HPO_term_VarName,HPO_term_name,HPO_term_id,highlighted,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
HP,Abnormality_of_the_vasculature_of_the_eye,Abnormality of the vasculature of the eye,HP:0008047,FALSE,0.003837899,2.415906420685503,385,173,32,4958,"ACVRL1,BTK,COL4A1,COL7A1,CTC1,DKC1,ENG,ERCC4,G6PC1,GATA1,GLA,MMP1,MTTP,SAMD9,SLC37A4,SMAD4,SMPD1,TBX1,TREX1,UROS,WAS,WDR19,MT-ATP6,MT-CO1,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Hepatic_fibrosis,Hepatic fibrosis,HP:0001395,FALSE,0.004226461,2.374023088644932,147,173,18,4958,"ANKS6,CEP164,CP,DCDC2,GBA1,HAMP,HBB,INVS,LIPA,MTTP,NEK8,NPHP1,NPHP3,NPHP4,SLC25A13,TERT,TMEM67,WDR19"
HP,Dementia,Dementia,HP:0000726,FALSE,0.004485315,2.348207032,210,173,22,4958,"ADA2,ATP7B,COL4A1,CP,ERCC4,GBA1,HLA-DQB1,LYST,MMACHC,PRDX1,SAMD9L,TREX1,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND4,MT-ND5,MT-ND6,POLG"
HP,Abnormal_ventriculoarterial_connection,Abnormal ventriculoarterial connection,HP:0011563,FALSE,0.004534683,2.3434530646079823,278,173,26,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RPL11,RPL5,SLC37A4,SLX4,TBX1,UBE2T,XRCC2"
HP,Abnormal_tubulointerstitial_morphology,Abnormal tubulointerstitial morphology,HP:0001969,FALSE,0.005004973,2.3005982330148274,57,173,11,4958,"CEP83,FOXP3,INVS,MUC1,NPHP1,NPHP3,NPHP4,REN,SLC37A4,SLC7A7,WDR19"
HP,Abnormality_of_the_ureter,Abnormality of the ureter,HP:0000069,FALSE,0.005078818,2.2942373133359193,371,173,31,4958,"BRCA1,BRCA2,BRIP1,DCDC2,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,KCNQ1,MAD2L2,NPHP1,NPHP3,PALB2,PLEC,RAD51,RAD51C,RBM8A,RFWD3,RPL11,SLX4,STK11,TBX1,TMEM67,UBE2T,XRCC2"
HP,Abnormal_nervous_system_physiology,Abnormal nervous system physiology,HP:0012638,FALSE,0.005104673,2.2920320818216786,3693,173,153,4958,"ABCA1,ABCG8,ACVRL1,ADA2,ALG8,ALPL,ATP7B,BRCA1,BRCA2,BRIP1,BTK,CD40LG,CD46,CEP164,CEP83,CFH,CFHR1,CFHR3,CFI,CLCN7,COG1,COL3A1,COL4A1,COL7A1,COQ2,CP,CTC1,DCDC2,DKC1,DNAJC21,ELANE,ENG,EPB42,ERCC4,F8,FAH,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,FMO3,FOXP3,G6PC3,GATA1,GBA1,GLA,HAMP,HBA1,HBA2,HBB,HCFC1,HLA-DQB1,IFIH1,INVS,KCNE1,KCNQ1,LIPA,LMBRD1,LPIN2,LYST,MAD2L2,MEN1,MMAA,MMAB,MMACHC,MMADHC,MMP1,MTR,MTRR,MTTP,NPHP1,NPHP3,NPHP4,PALB2,PCCA,PCCB,PEPD,PLEC,PNPO,PRDX1,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC19A2,SLC25A13,SLC2A1,SLC37A4,SLC46A1,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,SURF1,TBX1,TERT,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,WAS,WDR19,XK,XPNPEP3,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4L,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Typified_by_incomplete_penetrance,Typified by incomplete penetrance,HP:0003829,FALSE,0.005148775,2.2882960769243255,149,173,18,4958,"BRCA2,COL4A1,DDX41,IFIH1,RAD51,RPS29,SLC2A1,TERT,VWF,MT-ATP6,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Retinal_hemorrhage,Retinal hemorrhage,HP:0000573,FALSE,0.005157452,2.2875648101079027,28,173,8,4958,"CFH,CFHR1,CFHR3,CFI,COL4A1,SBDS,TERT,TREX1"
HP,Impaired_visuospatial_constructive_cognition,Impaired visuospatial constructive cognition,HP:0010794,FALSE,0.005157452,2.2875648101079027,28,173,8,4958,"SLC2A1,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Fundus_hemorrhage,Fundus hemorrhage,HP:0031803,FALSE,0.005157452,2.2875648101079027,28,173,8,4958,"CFH,CFHR1,CFHR3,CFI,COL4A1,SBDS,TERT,TREX1"
HP,Vitiligo,Vitiligo,HP:0001045,FALSE,0.005157452,2.2875648101079027,28,173,8,4958,"SLX4,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Osteoporosis,Osteoporosis,HP:0000939,FALSE,0.005255744,2.279365767361641,316,173,28,4958,"ATP7B,COL7A1,CTC1,DKC1,G6PC1,GATA1,GBA1,HAMP,HBB,HLA-DQB1,IFIH1,MEN1,MMP1,MTRR,PCCA,PCCB,RPL11,SLC37A4,SLC7A7,SMPD1,TERT,TGFB1,TINF2,TMEM67,UROS,WDR19,POLG,POLG2"
HP,Periodontitis,Periodontitis,HP:0000704,FALSE,0.005381367,2.2691074173676036,37,173,9,4958,"COL3A1,CTC1,DKC1,ELANE,LYST,SLC37A4,SRP54,TERT,TINF2"
HP,Abnormal_head_blood_vessel_morphology,Abnormal head blood vessel morphology,HP:3000036,FALSE,0.005527631,2.2574609441937405,81,173,13,4958,"ABCG8,COL4A1,SMPD1,TBX1,MT-ATP6,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormal_circulating_proteinogenic_amino_acid_concentration,Abnormal circulating proteinogenic amino acid concentration,HP:0033107,FALSE,0.005564228,2.2545951162781837,107,173,15,4958,"FAH,HCFC1,LMBRD1,MMAA,MMAB,MMACHC,MMADHC,MTR,MTRR,PCCA,PCCB,PNPO,PRDX1,SLC25A13,SLC7A7"
HP,Abnormal_retinal_artery_morphology,Abnormal retinal artery morphology,HP:0000630,FALSE,0.005585684,2.2529236331406843,69,173,12,4958,"COL4A1,SMPD1,TBX1,MT-ATP6,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormal_connection_of_the_cardiac_segments,Abnormal connection of the cardiac segments,HP:0011545,FALSE,0.005930413,2.2269150364780046,282,173,26,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RPL11,RPL5,SLC37A4,SLX4,TBX1,UBE2T,XRCC2"
HP,Primary_peritoneal_carcinoma,Primary peritoneal carcinoma,HP:0030406,FALSE,0.006354891,2.1968919252432726,14,173,6,4958,"BRCA1,BRCA2,BRIP1,PALB2,RAD51,RAD51C"
HP,Tubulointerstitial_fibrosis,Tubulointerstitial fibrosis,HP:0005576,FALSE,0.006354891,2.1968919252432726,14,173,6,4958,"MUC1,NPHP1,NPHP3,NPHP4,REN,SLC37A4"
HP,Abnormality_of_the_vertebral_column,Abnormality of the vertebral column,HP:0000925,FALSE,0.006404781,2.193495691483232,1519,173,81,4958,"ADA2,ALG8,ALPL,ATP7B,BRCA1,BRCA2,BRIP1,CD46,CFH,CFI,CLCN7,COG1,COL3A1,COQ2,CTC1,DKC1,DNAJC21,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,GATA1,GBA1,HBA1,HBA2,IFIH1,MAD2L2,MTRR,MTTP,NPHP1,PALB2,PLEC,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SBDS,SLC2A1,SLC37A4,SLX4,SMAD4,SMARCAL1,SRP54,SURF1,TBX1,TERT,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,XRCC2,MT-ATP8,POLG"
HP,Abnormal_forebrain_morphology,Abnormal forebrain morphology,HP:0100547,FALSE,0.006423432,2.1922328364587975,2058,173,101,4958,"ACVRL1,ADA2,ALG8,BRCA1,BRCA2,BRIP1,COG1,COL3A1,COL4A1,COQ2,CP,CTC1,DCDC2,DKC1,DNAJC21,ENG,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,G6PC3,GATA1,GBA1,HBA1,HBA2,HBB,HCFC1,HLA-DQB1,IFIH1,MAD2L2,MMACHC,MMADHC,MTR,MTRR,MUC1,NPHP1,PALB2,PCCA,PCCB,PNPO,PRDX1,RAD51,RAD51C,RBM8A,REN,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9L,SLC25A13,SLC2A1,SLC46A1,SLX4,SMAD4,SMARCAL1,SURF1,TBX1,TERT,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormality_of_the_parathyroid_physiology,Abnormality of the parathyroid physiology,HP:0011767,FALSE,0.006539046,2.1844856340371277,70,173,12,4958,"ATP7B,FAM111A,HBB,MEN1,TBX1,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Acidosis,Acidosis,HP:0001941,FALSE,0.007070565,2.150545866605586,396,173,32,4958,"ATP6V1B1,COQ2,FAH,FARS2,G6PC1,INVS,MMAA,MMAB,MMACHC,PCCA,PCCB,PNPO,PRDX1,SLC25A13,SLC37A4,SLC4A1,SLC7A7,SURF1,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Macular_purpura,Macular purpura,HP:0031365,FALSE,0.007327912,2.135019733366898,83,173,13,4958,"CLCN7,COL3A1,ETV6,F8,GATA1,GBA1,PEPD,SAMD9,SBDS,TERT,TREX1,VWF,WAS"
HP,Demyelinating_peripheral_neuropathy,Demyelinating peripheral neuropathy,HP:0007108,FALSE,0.008485846,2.0713048756492056,60,173,11,4958,"ERCC4,IFIH1,TREX1,MT-ATP6,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG"
HP,Polyneuropathy,Polyneuropathy,HP:0001271,FALSE,0.008485846,2.0713048756492056,60,173,11,4958,"ATP7B,HLA-DQB1,MT-ATP6,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormal_thrombosis,Abnormal thrombosis,HP:0001977,FALSE,0.009430551,2.025462910328314,203,173,21,4958,"ACVRL1,ADA2,CD46,CFH,CFI,ENG,F8,F9,HBB,KCNE1,KCNQ1,LIPA,MMACHC,MTRR,PRDX1,SLC4A1,SMAD4,THBD,MT-CO1,MT-CO3,MT-CYB"
HP,Aplasia/Hypoplasia_involving_the_central_nervous_system,Aplasia/Hypoplasia involving the central nervous system,HP:0002977,FALSE,0.009708508,2.012847488658657,1853,173,93,4958,"ADA2,ALG8,BRCA1,BRCA2,BRIP1,CEP164,COG1,COL3A1,COL4A1,COQ2,DCDC2,DKC1,DNAJC21,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,G6PC3,GATA1,GBA1,HBA1,HBA2,HCFC1,IFIH1,KCNQ1,MAD2L2,MMACHC,MMADHC,MTR,MTRR,MUC1,NPHP1,NPHP3,PALB2,PCCA,PCCB,PNPO,PRDX1,RAD51,RAD51C,RBM8A,REN,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9L,SLC2A1,SLX4,SMAD4,TBX1,TERT,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Psychotic_mentation,Psychotic mentation,HP:0001345,FALSE,0.009852069,2.0064725428644317,22,173,7,4958,"MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Optic_neuropathy,Optic neuropathy,HP:0001138,FALSE,0.010042835922536703,1.9981436326494066,61,173,11,4958,"ABCG8,MT-ATP6,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Dyspnea,Dyspnea,HP:0002094,FALSE,0.010088747,1.9961627724435511,482,173,36,4958,"ABCG8,ACVRL1,DNAJC21,ENG,FOXP3,GBA1,GLA,HBB,IFIH1,KCNE1,KCNQ1,MMAA,MMAB,MMACHC,PLEC,RPS26,RPS28,SBDS,SMAD4,SMARCAL1,SMPD1,SRP54,SURF1,TERT,TINF2,WAS,MT-ATP8,MT-ATP6,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Proximal_tubulopathy,Proximal tubulopathy,HP:0000114,FALSE,0.010192163475203969,1.991733619171829,50,173,10,4958,"HBB,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Anemic_pallor,Anemic pallor,HP:0001017,FALSE,0.010286448,1.987734552118196,15,173,6,4958,"ENG,FANCA,FANCC,FANCD2,FANCE,SMAD4"
HP,Carious_teeth,Carious teeth,HP:0000670,FALSE,0.010403731489725093,1.9828108650532066,172,173,19,4958,"ALPL,CLCN7,COL3A1,COL7A1,CTC1,DKC1,DNAJC21,FAM111A,IFIH1,MMP1,PEPD,PLEC,SBDS,SLC37A4,SRP54,TBX1,TERT,TGFB1,TINF2"
HP,Edema,Edema,HP:0000969,FALSE,0.010458340181704348,1.980537235844072,672,173,45,4958,"ADA2,ALG8,ATP7B,CD46,CDAN1,CFH,CFI,ENG,F8,GATA1,GBA1,GLA,HBA1,HBA2,IFIH1,LPIN2,LYST,MMACHC,RBM8A,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC25A13,SLC4A1,SMAD4,TREX1,TSR2,UROS,MT-CYB,POLG,POLG2"
HP,Scotoma,Scotoma,HP:0000575,FALSE,0.011002986146776434,1.9584894338353998,86,173,13,4958,"CFH,CFI,MTTP,MT-ATP6,MT-CO1,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Decreased_circulating_complement_factor_I_concentration,Decreased circulating complement factor I concentration,HP:0005356,FALSE,0.011242953079151595,1.9491196017977752,5,173,4,4958,"CFH,CFHR1,CFHR3,CFI"
HP,Decreased_mean_corpuscular_hemoglobin_concentration,Decreased mean corpuscular hemoglobin concentration,HP:0025547,FALSE,0.011242953079151595,1.9491196017977752,5,173,4,4958,"CD46,CFH,CFI,HBB"
HP,Elevated_brain_lactate_level_by_MRS,Elevated brain lactate level by MRS,HP:0012707,FALSE,0.011965897338895014,1.9220547274962003,31,173,8,4958,"FARS2,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Central_scotoma,Central scotoma,HP:0000603,FALSE,0.012299894,1.9100986341006392,51,173,10,4958,"MT-ATP6,MT-CO1,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Bruising_susceptibility,Bruising susceptibility,HP:0000978,FALSE,0.012343297068445539,1.9085688186354204,174,173,19,4958,"ATP7B,CLCN7,COL3A1,ETV6,F8,FANCA,FANCC,FANCD2,FANCE,GATA1,GBA1,HBA1,HBA2,LYST,PLEC,SLC37A4,SMAD4,VWF,WAS"
HP,Abnormality_of_the_hypothalamus-pituitary_axis,Abnormality of the hypothalamus-pituitary axis,HP:0000864,FALSE,0.012674983,1.8970526311834945,407,173,32,4958,"BRCA1,BRCA2,BRIP1,BTK,DNAJC21,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,HBB,MAD2L2,MEN1,NPHP1,PALB2,RAD51,RAD51C,RFWD3,SBDS,SLC7A7,SLX4,SRP54,TERT,TMEM67,UBE2T,XRCC2,MT-ATP8"
HP,Abnormal_circulating_alanine_concentration,Abnormal circulating alanine concentration,HP:0010916,FALSE,0.013919431599247167,1.8563784988023626,63,173,11,4958,"SLC25A13,SLC7A7,MT-ATP8,MT-ATP6,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG"
HP,Abnormal_circulating_pyruvate_family_amino_acid_concentration,Abnormal circulating pyruvate family amino acid concentration,HP:0010915,FALSE,0.013919431599247167,1.8563784988023626,63,173,11,4958,"SLC25A13,SLC7A7,MT-ATP8,MT-ATP6,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG"
HP,Abnormality_of_the_cervical_spine,Abnormality of the cervical spine,HP:0003319,FALSE,0.014264604,1.8457402658223254,429,173,33,4958,"ADA2,ALG8,COG1,FANCB,FANCI,FANCL,GATA1,HBA1,HBA2,NPHP1,PALB2,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC2A1,SMAD4,SMARCAL1,TBX1,TSR2"
HP,Neoplasm_of_the_pancreas,Neoplasm of the pancreas,HP:0002894,FALSE,0.014279721040624435,1.8452802765725078,88,173,13,4958,"BRCA1,BRCA2,BRIP1,CTC1,DKC1,MEN1,PALB2,RAD51,RAD51C,SMAD4,STK11,TERT,TINF2"
HP,Abnormal_external_genitalia,Abnormal external genitalia,HP:0000811,FALSE,0.014369067,1.8425714260044836,1193,173,67,4958,"ADA2,ALG8,BRCA1,BRCA2,BRIP1,COG1,COL3A1,COL4A1,CTC1,DKC1,DNAJC21,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,G6PC3,GATA1,HBA1,HBA2,IFIH1,KCNQ1,MAD2L2,NAF1,NPHP1,PALB2,RAD51,RAD51C,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SLC19A2,SLX4,SMAD4,SMARCAL1,STK11,TBX1,TERT,TINF2,TMEM67,TREX1,TSR2,UBE2T,XRCC2,POLG"
HP,Biliary_tract_abnormality,Biliary tract abnormality,HP:0001080,FALSE,0.015384480456973179,1.8129171655510385,102,173,14,4958,"BRCA1,BRCA2,CD40LG,DCDC2,ERCC4,GBA1,LMBRD1,NPHP3,SLC37A4,STK11,TGFB1,TMEM67,WDR19,POLG"
HP,Abnormal_brain_lactate_level_by_MRS,Abnormal brain lactate level by MRS,HP:0025045,FALSE,0.015484253822903388,1.810109718198935,32,173,8,4958,"FARS2,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Neurodevelopmental_delay,Neurodevelopmental delay,HP:0012758,FALSE,0.015698232384492774,1.804149246245463,2409,173,112,4958,"ADA2,ALG8,BRCA1,BRCA2,BRIP1,BTK,CD40LG,CEP164,CLCN7,COG1,COL3A1,COL4A1,COQ2,CTC1,DKC1,DNAJC21,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,FOXP3,G6PC3,GATA1,GBA1,HCFC1,IFIH1,INVS,LIPA,LMBRD1,MAD2L2,MMAA,MMAB,MMACHC,MMADHC,MTR,MTRR,NPHP1,NPHP3,NPHP4,PALB2,PCCA,PCCB,PEPD,PLEC,PNPO,PRDX1,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SBDS,SLC19A2,SLC25A13,SLC2A1,SLC37A4,SLC46A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,SURF1,TBX1,TERT,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,WDR19,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Malnutrition,Malnutrition,HP:0004395,FALSE,0.016590047868153907,1.7801523608806962,42,173,9,4958,"COL7A1,DNAJC21,HLA-DQB1,LIPA,MMP1,SBDS,SLC7A7,SRP54,POLG"
HP,Aplasia/Hypoplasia_of_the_cerebrum,Aplasia/Hypoplasia of the cerebrum,HP:0007364,FALSE,0.017390385,1.7596908126192703,1555,173,81,4958,"ADA2,ALG8,BRCA1,BRCA2,BRIP1,COG1,COL4A1,DKC1,DNAJC21,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,G6PC3,GATA1,GBA1,HBA1,HBA2,HCFC1,IFIH1,MAD2L2,MMACHC,MTRR,NPHP1,PALB2,PNPO,PRDX1,RAD51,RAD51C,REN,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9L,SLC2A1,SLX4,SMAD4,TBX1,TERT,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Micrognathia,Micrognathia,HP:0000347,FALSE,0.017904843,1.7470294929309476,820,173,51,4958,"ADA2,BRCA1,BRCA2,BRIP1,COG1,COL3A1,DNAJC21,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GATA1,GBA1,HBA1,HBA2,MAD2L2,PALB2,PEPD,RAD51,RAD51C,RBM8A,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC37A4,SLX4,TBX1,TMEM67,TSR2,UBE2T,XRCC2"
HP,Melanoma,Melanoma,HP:0002861,FALSE,0.018250009214046483,1.7387369119412854,77,173,12,4958,"BRCA1,BRCA2,BRIP1,COL7A1,ERCC4,MMP1,PALB2,RAD51,RAD51C,SMAD4,STK11,TERT"
HP,Aplasia/Hypoplasia_of_the_mandible,Aplasia/Hypoplasia of the mandible,HP:0009118,FALSE,0.019216120315229387,1.7163342907448416,822,173,51,4958,"ADA2,BRCA1,BRCA2,BRIP1,COG1,COL3A1,DNAJC21,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GATA1,GBA1,HBA1,HBA2,MAD2L2,PALB2,PEPD,RAD51,RAD51C,RBM8A,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC37A4,SLX4,TBX1,TMEM67,TSR2,UBE2T,XRCC2"
HP,Abnormality_of_globe_location,Abnormality of globe location,HP:0100886,FALSE,0.019476896,1.7104802518179376,1081,173,62,4958,"ADA2,ALG8,ALPL,BRCA1,BRCA2,BRIP1,CLCN7,COG1,COL3A1,DNAJC21,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GATA1,GBA1,HBA1,HBA2,KCNQ1,MAD2L2,NPHP1,PALB2,PEPD,PLEC,RAD51,RAD51C,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC37A4,SLX4,SMAD4,TBX1,TERT,TGFB1,TMEM67,TSR2,UBE2T,WDR19,XRCC2"
HP,Abnormality_of_the_peripheral_nervous_system,Abnormality of the peripheral nervous system,HP:0410008,FALSE,0.021048065098820522,1.6767878217061423,457,173,34,4958,"ATP7B,BRCA1,BRCA2,BRIP1,COQ2,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GBA1,GLA,KCNE1,KCNQ1,LYST,MAD2L2,NPHP1,PALB2,RAD51,RAD51C,RFWD3,RMRP,SAMD9L,SLX4,TBX1,TMEM67,UBE2T,XRCC2,POLG"
HP,Abnormal_internal_genitalia,Abnormal internal genitalia,HP:0000812,FALSE,0.024590079866050184,1.6092400607151844,522,173,37,4958,"BRCA1,BRCA2,BRIP1,BTK,COL3A1,COL7A1,CTC1,DKC1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,KCNQ1,MAD2L2,NPHP1,PALB2,RAD51,RAD51C,RBM8A,RFWD3,SLC37A4,SLX4,SMAD4,STK11,TBX1,TERT,TGFB1,TINF2,UBE2T,XRCC2,MT-CYB"
HP,Abnormal_glucose_homeostasis,Abnormal glucose homeostasis,HP:0011014,FALSE,0.024653731312842674,1.6081173414600927,694,173,45,4958,"ADA2,BRCA1,BRCA2,CP,CTC1,DKC1,DNAJC21,FAH,FOXP3,G6PC1,HAMP,HBB,HLA-DQB1,IFIH1,KCNQ1,MEN1,MMACHC,NAF1,NPHP1,PALB2,PCCA,PCCB,PNPO,SAMD9,SBDS,SLC19A2,SLC37A4,SMAD4,SRP54,TERT,TINF2,TREX1,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Recurrent_paroxysmal_headache,Recurrent paroxysmal headache,HP:0002331,FALSE,0.025408179139787598,1.5950264572588628,25,173,7,4958,"MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
